user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico,total_productos,tipos_producto,productos_activos,limite_credito_total,saldo_total,utilizacion_promedio,total_transacciones,monto_total_txn,monto_promedio_txn,cashback_total,txn_internacionales,categorias_unicas,canales_usados,tipo_producto_principal,categoria_mcc_principal,canal_principal_real,tipo_operacion_principal
USR-04483,41,H,Coahuila,Torreón,Licenciatura,Empleado,19000,159,True,True,App,690,1,app_ios,7.0,False,False,es_MX,False,3,False,3,"cuenta_debito, seguro_compras, tarjeta_credito_hey",3,41000.0,68445.56,0.0988,74,838177.59,11326.724189189188,319.6,2,12,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,ropa_accesorios,app_ios,compra
USR-04484,22,M,Estado de México,Nezahualcóyotl,Preparatoria,Empleado,22000,813,True,True,App,784,1,app_ios,7.0,False,True,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,117000.0,135062.86,0.5288,60,221462.78,3691.046333333333,119.61,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-04485,20,H,,,Preparatoria,Estudiante,16500,555,True,False,App,592,3,app_ios,10.0,False,True,es_MX,True,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,72000.0,54010.56,0.3108,65,216598.22,3332.280307692308,113.14,1,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04486,31,H,Estado de México,Nezahualcóyotl,Licenciatura,Empresario,42000,115,False,False,App,722,2,app_android,9.0,False,True,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_negocios",2,196000.0,83727.11,0.4022,47,298694.04,6355.192340425531,0.0,3,8,"app_android, app_huawei, app_ios, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-04487,31,H,Querétaro,San Juan del Río,Preparatoria,Empleado,15000,947,False,True,App,593,6,app_android,,False,False,es_MX,False,1,False,2,"credito_personal, cuenta_debito",1,24000.0,39653.57,0.7293,62,272827.77,4400.447903225807,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04488,38,M,Nuevo León,Guadalupe,Licenciatura,Empleado,14000,868,False,True,App,670,3,app_huawei,7.0,False,False,es_MX,False,3,False,3,"cuenta_debito, seguro_vida, tarjeta_credito_hey",3,98000.0,90838.69,0.2877,58,199954.55,3447.49224137931,0.0,4,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-04489,26,M,Ciudad de México,CDMX - Cuauhtémoc,Secundaria,Empleado,33000,1820,True,True,App,485,1,app_android,9.0,False,True,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, inversion_hey",3,42000.0,107857.03,0.5237,62,282843.88,4561.9980645161295,236.12,0,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-04490,48,M,Puebla,Atlixco,Licenciatura,Independiente,66000,659,True,False,App,641,14,app_ios,9.0,False,False,es_MX,False,3,False,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",3,120000.0,179047.09,0.1306,30,319737.15,10657.905,198.04999999999998,5,7,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-04491,21,M,Yucatán,Progreso,Preparatoria,Estudiante,7000,1315,True,False,App,704,1,app_android,10.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,22000.0,36804.02,0.2912,91,357608.78,3929.7668131868136,156.67000000000002,4,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-04492,26,H,Nuevo León,Monterrey,Licenciatura,Desempleado,16500,1742,False,False,App,633,66,app_huawei,4.0,False,False,es_MX,True,1,False,1,cuenta_debito,1,0.0,49512.16,,5,59527.34,11905.467999999999,0.0,0,2,"app_huawei, app_ios, oxxo",cuenta_debito,supermercado,app_ios,transf_entrada
USR-04493,53,M,Nuevo León,San Pedro Garza García,Posgrado,Empleado,39000,267,True,True,App,578,15,app_ios,10.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, seguro_vida",3,73000.0,87166.66,0.1582,54,180598.16,3344.4103703703704,138.81,4,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-04494,30,M,Nuevo León,San Nicolás de los Garza,Preparatoria,Empleado,7000,783,True,False,App,768,2,app_ios,8.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,49000.0,26310.76,0.4019,86,281210.7,3269.891860465116,156.76,7,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-04495,50,M,Ciudad de México,CDMX - Cuauhtémoc,Posgrado,Empleado,36000,726,True,False,Fan Shop,744,18,app_android,9.0,True,False,es_MX,False,4,False,4,"cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",4,56000.0,535647.44,0.1489,55,625077.06,11365.037454545456,351.14,1,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04496,30,H,Estado de México,Naucalpan,Preparatoria,Desempleado,17000,880,False,False,App,454,50,app_huawei,6.0,False,False,es_MX,True,1,False,2,"cuenta_debito, tarjeta_credito_garantizada",1,21000.0,62530.3,0.0854,14,28562.34,2040.1671428571428,0.0,2,4,"app_android, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,pago_servicio
USR-04497,27,H,Estado de México,Ecatepec,Preparatoria,Empleado,29000,1018,True,True,App,649,1,app_android,10.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,18837.06,,90,251587.02,2795.411333333333,193.58,2,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-04498,40,SE,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,36000,1552,False,True,App,682,3,app_android,,False,False,es_MX,False,3,False,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",3,125000.0,94861.1,0.2178,53,285149.58,5380.180754716981,0.0,2,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-04499,59,H,Ciudad de México,CDMX - Miguel Hidalgo,Secundaria,Independiente,29000,618,False,False,Fan Shop,844,6,app_ios,,True,False,es_MX,False,5,False,5,"credito_auto, cuenta_debito, inversion_hey, seguro_vida, tarjeta_credito_hey",5,209000.0,500898.4,0.26105,35,381058.65,10887.390000000001,0.0,3,9,"app_android, app_huawei, app_ios, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-04500,38,M,Otros,Zacatecas,Posgrado,Empleado,7000,880,True,True,App,423,16,app_ios,6.0,False,False,es_MX,False,2,False,3,"credito_personal, cuenta_debito, tarjeta_credito_garantizada",2,24000.0,57917.619999999995,0.851,34,158318.87,4656.437352941176,107.51,0,8,"app_android, app_huawei, app_ios, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04501,40,M,Puebla,San Andrés Cholula,Preparatoria,Empleado,77000,1229,True,True,App,619,11,app_ios,7.0,False,False,es_MX,False,3,False,3,"cuenta_debito, inversion_hey, seguro_vida",3,0.0,433610.26,,41,531726.68,12968.943414634148,165.27,3,7,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,entretenimiento,app_ios,compra
USR-04502,40,SE,Ciudad de México,CDMX - Miguel Hidalgo,Preparatoria,Empleado,31500,64,True,True,App,540,2,app_android,6.0,False,False,es_MX,False,1,False,2,"credito_nomina, cuenta_debito",1,48000.0,64957.68,0.5235,40,150564.76,3764.119,221.42,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-04503,25,H,Otros,Cuernavaca,Secundaria,Empleado,21000,895,True,False,Fan Shop,722,0,app_ios,9.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,45000.0,38351.69,0.2909,91,250121.48,2748.5876923076926,218.33,12,8,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-04504,43,H,Otros,Morelia,Posgrado,Independiente,48000,620,False,False,App,551,2,app_ios,9.0,False,False,es_MX,True,2,True,2,"cuenta_debito, cuenta_negocios",2,0.0,73001.91,,57,484293.66,8496.38,0.0,1,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-04505,29,M,Puebla,Puebla,Secundaria,Independiente,8500,960,False,False,App,543,77,app_android,5.0,False,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,58880.51,,10,63212.9,6321.29,0.0,0,3,"app_android, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,restaurante,pos_fisico,transf_entrada
USR-04506,39,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Independiente,23000,1401,False,False,App,432,7,app_ios,7.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_garantizada",1,18000.0,101646.04,0.9385,25,125266.26000000001,5010.6504,0.0,1,6,"app_android, app_huawei, app_ios, cajero_banregio, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04507,48,H,Ciudad de México,CDMX - Miguel Hidalgo,Posgrado,Empleado,15000,646,False,True,App,615,12,app_android,10.0,False,True,es_MX,False,3,True,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,167000.0,84653.94,0.22460000000000002,46,218083.56,4740.946956521739,0.0,1,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-04508,20,H,Nuevo León,Apodaca,Preparatoria,Empleado,29000,1614,True,False,App,537,0,app_android,7.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,70495.01,,88,248702.02,2826.159318181818,185.96,2,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04509,60,M,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,46000,1506,True,True,App,817,8,app_ios,,False,False,es_MX,False,1,False,2,"cuenta_debito, inversion_hey",1,0.0,105785.81000000001,,64,779910.83,12186.10671875,333.39,3,9,"app_android, app_huawei, app_ios, codi, pos_fisico",cuenta_debito,salud,app_ios,compra
USR-04510,52,H,Otros,Cuernavaca,Licenciatura,Empresario,52000,132,True,False,App,810,9,app_huawei,7.0,False,False,es_MX,True,4,False,4,"credito_auto, cuenta_debito, inversion_hey, seguro_vida",4,135000.0,485165.85,0.2875,40,680541.11,17013.52775,246.64999999999998,2,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,ropa_accesorios,app_ios,compra
USR-04511,25,M,Baja California,Tecate,Licenciatura,Empleado,16500,84,True,False,App,470,1,app_ios,7.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,27435.98,,93,224767.74,2416.8574193548384,216.03,2,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04512,36,M,Nuevo León,Guadalupe,Posgrado,Empleado,28500,535,False,True,App,749,17,app_huawei,6.0,False,False,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,21000.0,19470.86,0.4927,55,225806.81,4105.578363636364,0.0,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-04513,41,M,Estado de México,Naucalpan,Licenciatura,Empleado,9000,150,False,True,App,516,19,app_ios,10.0,False,False,es_MX,True,3,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,92000.0,53767.24,0.2609,37,225922.27000000002,6106.007297297298,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,transf_entrada
USR-04514,29,H,Nuevo León,García,Posgrado,Empleado,37000,729,True,True,App,642,16,app_ios,6.0,False,False,es_MX,False,3,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,117000.0,85000.58,0.36485,34,180127.32,5297.862352941177,204.3,1,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-04515,42,M,Guanajuato,San Miguel de Allende,Preparatoria,Empleado,32500,649,True,True,App,835,5,app_huawei,10.0,False,True,es_MX,True,2,False,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",2,65000.0,377730.37,0.0912,67,596100.22,8897.018208955224,440.67,3,11,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-04516,33,H,Ciudad de México,CDMX - Cuauhtémoc,Secundaria,Desempleado,32000,1143,False,False,App,620,101,app_ios,7.0,False,True,es_MX,False,0,False,1,cuenta_debito,0,0.0,64558.79,,12,38677.08,3223.09,0.0,1,4,"app_android, app_huawei, app_ios, cajero_banregio",cuenta_debito,gobierno,app_ios,pago_servicio
USR-04517,37,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,21000,1149,False,True,App,532,8,app_ios,10.0,False,True,es_MX,True,3,False,3,"credito_nomina, cuenta_debito, seguro_vida",3,34000.0,92927.25,0.2916,43,213049.63,4954.642558139535,0.0,2,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_android,compra
USR-04518,28,M,Ciudad de México,CDMX - Coyoacán,Licenciatura,Independiente,22500,660,False,False,Fan Shop,677,134,app_ios,6.0,True,False,es_MX,False,0,False,1,cuenta_debito,0,0.0,42263.72,,9,40067.479999999996,4451.942222222222,0.0,0,2,"app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo",cuenta_debito,gobierno,app_ios,pago_servicio
USR-04519,60,M,Oaxaca,Tuxtepec,Licenciatura,Independiente,24000,1043,True,False,App,625,19,app_android,7.0,False,False,es_MX,False,2,True,3,"cuenta_debito, inversion_hey, tarjeta_credito_hey",2,67000.0,337460.69000000006,0.2376,44,449548.9,10217.020454545454,251.69,1,9,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-04520,31,M,Nuevo León,Santa Catarina,Licenciatura,Empleado,15000,1616,False,True,App,716,5,app_huawei,8.0,False,False,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,75000.0,28701.989999999998,0.2033,64,286555.31,4477.42671875,0.0,3,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-04521,33,M,Jalisco,Zapopan,Posgrado,Empleado,18500,231,False,False,Fan Shop,561,11,app_ios,6.0,False,True,es_MX,False,1,True,3,"credito_personal, cuenta_debito, tarjeta_credito_hey",1,178000.0,206995.87,0.808,61,198283.7,3250.5524590163936,0.0,1,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,restaurante,app_ios,compra
USR-04522,29,M,Estado de México,Ecatepec,Licenciatura,Empresario,39000,433,False,False,Fan Shop,736,5,app_ios,6.0,False,False,es_MX,False,1,False,2,"cuenta_debito, cuenta_negocios",1,0.0,84418.25,,71,533920.66,7520.009295774648,0.0,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-04523,27,M,Ciudad de México,CDMX - Coyoacán,Licenciatura,Empleado,11500,1492,False,False,App,545,9,app_ios,3.0,False,True,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,14000.0,12759.03,0.7895,40,122622.17,3065.55425,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04524,36,H,Estado de México,Tlalnepantla,Posgrado,Empleado,19000,658,False,True,Fan Shop,704,11,app_huawei,7.0,False,True,es_MX,False,4,False,4,"credito_nomina, cuenta_debito, inversion_hey, tarjeta_credito_hey",4,100000.0,102581.13,0.23545,62,203172.05,3276.9685483870967,0.0,2,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-04525,28,M,Nuevo León,Guadalupe,Preparatoria,Empleado,29500,1023,True,True,App,455,0,app_ios,9.0,False,False,es_MX,False,1,False,2,"cuenta_debito, tarjeta_credito_hey",1,41000.0,82665.97,0.4269,74,242736.33,3280.2206756756755,121.26,2,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04526,54,M,Puebla,Puebla,Licenciatura,Independiente,54000,1494,True,False,App,727,3,app_ios,9.0,False,False,en_US,False,3,False,3,"credito_personal, cuenta_debito, cuenta_negocios",3,20000.0,118455.5,0.1136,73,466119.5,6385.198630136986,1935.1,4,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-04527,48,M,Guanajuato,Salamanca,Preparatoria,Estudiante,7500,802,False,False,App,492,138,app_huawei,5.0,False,True,es_MX,False,1,True,1,cuenta_debito,1,0.0,43752.84,,6,27181.18,4530.196666666667,0.0,0,4,"app_huawei, app_ios",cuenta_debito,gobierno,app_ios,compra
USR-04528,30,H,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,18500,1501,True,True,App,690,3,app_ios,10.0,False,False,es_MX,True,1,False,1,cuenta_debito,1,0.0,9127.44,,85,284774.4,3350.2870588235296,487.96,4,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-04529,44,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empleado,18000,81,False,True,App,380,21,app_huawei,6.0,False,True,es_MX,False,1,False,1,cuenta_debito,1,0.0,80737.64,,60,201962.85,3366.0475,0.0,1,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, farmacia_ahorro, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-04530,25,H,Guanajuato,Salamanca,Preparatoria,Empleado,38500,826,True,True,App,561,16,app_android,6.0,False,False,en_US,False,3,False,3,"credito_nomina, cuenta_debito, tarjeta_credito_hey",3,174000.0,111489.17,0.49415,64,309597.29,4837.45765625,201.11,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,gobierno,app_ios,compra
USR-04531,48,H,Baja California,Mexicali,Secundaria,Empleado,21000,321,False,True,App,567,11,app_android,6.0,False,False,es_MX,False,2,False,2,"credito_nomina, cuenta_debito",2,16000.0,9902.24,0.2623,52,233147.4,4483.6038461538465,0.0,4,10,"app_android, app_huawei, app_ios, cajero_banregio, codi, pos_fisico",cuenta_debito,supermercado,app_android,compra
USR-04532,40,M,Querétaro,San Juan del Río,Preparatoria,Empleado,34000,192,False,True,Fan Shop,641,2,app_ios,8.0,False,False,en_US,False,3,False,3,"credito_nomina, cuenta_debito, inversion_hey",3,46000.0,65159.62,0.5252,69,316903.26,4592.800869565218,0.0,2,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,supermercado,app_ios,compra
USR-04533,22,M,Sonora,Nogales,Licenciatura,Empleado,14000,1149,False,False,Fan Shop,447,3,app_ios,9.0,False,True,es_MX,False,2,False,2,"cuenta_debito, tarjeta_credito_hey",2,39000.0,66027.95,0.5993,85,171719.94999999998,2020.2347058823527,0.0,3,8,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,restaurante,app_android,compra
USR-04534,29,M,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,25500,1807,True,True,App,708,2,app_android,8.0,True,False,es_MX,False,1,False,1,cuenta_debito,1,0.0,59589.58,,65,173174.38,2664.2212307692307,153.22,3,8,"app_android, app_huawei, app_ios, cajero_externo, pos_fisico",cuenta_debito,servicios_digitales,app_android,compra
USR-04535,40,M,Ciudad de México,CDMX - Miguel Hidalgo,Posgrado,Empresario,49000,1428,True,False,App,755,1,app_ios,7.0,False,False,es_MX,False,4,False,4,"credito_personal, cuenta_debito, cuenta_negocios, tarjeta_credito_negocios",4,166000.0,132330.19,0.36065,50,310036.25,6200.725,991.71,6,9,"app_android, app_huawei, app_ios, cajero_banregio, cajero_externo, codi, oxxo, pos_fisico",cuenta_debito,servicios_digitales,app_ios,compra
USR-04536,37,M,Nuevo León,Santa Catarina,Licenciatura,Independiente,28000,1154,True,False,App,396,83,app_ios,4.0,False,False,es_MX,True,0,False,1,cuenta_debito,0,0.0,74055.83,,8,45430.94,5678.8675,0.0,1,2,"app_android, cajero_banregio, cajero_externo, oxxo, pos_fisico",cuenta_debito,,cajero_banregio,retiro_cajero
